"","source_desc","commodity_desc","prodn_practice_desc","util_practice_desc","unit_desc","short_desc","domain_desc","county_code","county_name","year","Value"
"384","CENSUS","HAY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY, WILD, IRRIGATED - ACRES HARVESTED","TOTAL","037","CHARLOTTE","2002","(D)"
"385","CENSUS","HAY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY, WILD, IRRIGATED - ACRES HARVESTED","TOTAL","067","FRANKLIN","2002","(D)"
"386","CENSUS","HAY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY, WILD, IRRIGATED - ACRES HARVESTED","TOTAL","141","PATRICK","2002","(D)"
"387","CENSUS","HAY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY, WILD, IRRIGATED - ACRES HARVESTED","TOTAL","143","PITTSYLVANIA","2002","146"
"388","CENSUS","HAY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY, WILD, IRRIGATED - ACRES HARVESTED","TOTAL","025","BRUNSWICK","2002","(D)"
"389","CENSUS","HAY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY, WILD, IRRIGATED - ACRES HARVESTED","TOTAL","117","MECKLENBURG","2002","22"
"390","CENSUS","HAY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY, WILD, IRRIGATED - ACRES HARVESTED","TOTAL","800","SUFFOLK CITY","2002","(D)"
"391","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","043","CLARKE","2002","(D)"
"392","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","047","CULPEPER","2002","273"
"393","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","061","FAUQUIER","2002","135"
"394","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","069","FREDERICK","2002","304"
"395","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","107","LOUDOUN","2002","229"
"396","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","113","MADISON","2002","248"
"397","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","139","PAGE","2002","29"
"398","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","153","PRINCE WILLIAM","2002","72"
"399","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","157","RAPPAHANNOCK","2002","227"
"400","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","165","ROCKINGHAM","2002","966"
"401","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","171","SHENANDOAH","2002","363"
"402","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","179","STAFFORD","2002","(D)"
"403","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","187","WARREN","2002","82"
"404","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","005","ALLEGHANY","2002","190"
"405","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","015","AUGUSTA","2002","875"
"406","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","017","BATH","2002","(D)"
"407","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","023","BOTETOURT","2002","114"
"408","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","045","CRAIG","2002","121"
"409","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","091","HIGHLAND","2002","(D)"
"410","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","161","ROANOKE","2002","(D)"
"411","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","163","ROCKBRIDGE","2002","566"
"412","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","003","ALBEMARLE","2002","336"
"413","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","007","AMELIA","2002","275"
"414","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","009","AMHERST","2002","(D)"
"415","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","011","APPOMATTOX","2002","394"
"416","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","019","BEDFORD","2002","520"
"417","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","029","BUCKINGHAM","2002","(D)"
"418","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","031","CAMPBELL","2002","592"
"419","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","033","CAROLINE","2002","66"
"420","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","041","CHESTERFIELD","2002","(D)"
"421","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","049","CUMBERLAND","2002","59"
"422","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","065","FLUVANNA","2002","6"
"423","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","075","GOOCHLAND","2002","90"
"424","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","085","HANOVER","2002","124"
"425","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","109","LOUISA","2002","222"
"426","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","125","NELSON","2002","108"
"427","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","137","ORANGE","2002","337"
"428","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","145","POWHATAN","2002","166"
"429","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","147","PRINCE EDWARD","2002","334"
"430","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","177","SPOTSYLVANIA","2002","55"
"431","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","001","ACCOMACK","2002","(D)"
"432","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","036","CHARLES CITY","2002","176"
"433","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","057","ESSEX","2002","(D)"
"434","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","073","GLOUCESTER","2002","68"
"435","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","095","JAMES CITY","2002","(D)"
"436","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","101","KING WILLIAM","2002","78"
"437","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","115","MATHEWS","2002","(D)"
"438","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","119","MIDDLESEX","2002","(D)"
"439","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","127","NEW KENT","2002","48"
"440","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","131","NORTHAMPTON","2002","(D)"
"441","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","133","NORTHUMBERLAND","2002","(D)"
"442","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","193","WESTMORELAND","2002","(D)"
"443","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","021","BLAND","2002","132"
"444","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","035","CARROLL","2002","305"
"445","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","051","DICKENSON","2002","45"
"446","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","063","FLOYD","2002","104"
"447","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","071","GILES","2002","124"
"448","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","077","GRAYSON","2002","(D)"
"449","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","105","LEE","2002","1,183"
"450","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","121","MONTGOMERY","2002","94"
"451","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","155","PULASKI","2002","237"
"452","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","167","RUSSELL","2002","183"
"453","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","169","SCOTT","2002","302"
"454","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","173","SMYTH","2002","261"
"455","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","185","TAZEWELL","2002","194"
"456","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","191","WASHINGTON","2002","396"
"457","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","197","WYTHE","2002","842"
"458","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","037","CHARLOTTE","2002","143"
"459","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","067","FRANKLIN","2002","240"
"460","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","083","HALIFAX","2002","237"
"461","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","089","HENRY","2002","298"
"462","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","111","LUNENBURG","2002","122"
"463","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","135","NOTTOWAY","2002","228"
"464","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","141","PATRICK","2002","(D)"
"465","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","143","PITTSYLVANIA","2002","855"
"466","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","025","BRUNSWICK","2002","236"
"467","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","053","DINWIDDIE","2002","87"
"468","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","081","GREENSVILLE","2002","(D)"
"469","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","093","ISLE OF WIGHT","2002","(D)"
"470","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","117","MECKLENBURG","2002","311"
"471","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","149","PRINCE GEORGE","2002","(D)"
"472","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","175","SOUTHAMPTON","2002","(D)"
"473","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","181","SURRY","2002","(D)"
"474","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","183","SUSSEX","2002","(D)"
"475","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","550","CHESAPEAKE CITY","2002","40"
"476","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","800","SUFFOLK CITY","2002","118"
"477","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","810","VIRGINIA BEACH CITY","2002","10"
"478","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","TOTAL","043","CLARKE","2002","(D)"
"479","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","TOTAL","061","FAUQUIER","2002","(D)"
"480","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","TOTAL","069","FREDERICK","2002","267"
"481","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","TOTAL","107","LOUDOUN","2002","(D)"
"482","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","TOTAL","113","MADISON","2002","(D)"
"483","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","TOTAL","157","RAPPAHANNOCK","2002","(D)"
"484","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","TOTAL","165","ROCKINGHAM","2002","107"
"485","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","TOTAL","171","SHENANDOAH","2002","(D)"
"486","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","TOTAL","015","AUGUSTA","2002","(D)"
"487","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","TOTAL","163","ROCKBRIDGE","2002","(D)"
"488","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","TOTAL","031","CAMPBELL","2002","(D)"
"489","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","TOTAL","109","LOUISA","2002","(D)"
"490","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","TOTAL","177","SPOTSYLVANIA","2002","(D)"
"491","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","TOTAL","073","GLOUCESTER","2002","(D)"
"492","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","TOTAL","193","WESTMORELAND","2002","(D)"
"493","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","TOTAL","035","CARROLL","2002","(D)"
"494","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","TOTAL","063","FLOYD","2002","(D)"
"495","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","TOTAL","071","GILES","2002","(D)"
"496","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","TOTAL","077","GRAYSON","2002","(D)"
"497","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","TOTAL","185","TAZEWELL","2002","(D)"
"498","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","TOTAL","191","WASHINGTON","2002","(D)"
"499","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","TOTAL","197","WYTHE","2002","(D)"
"500","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","TOTAL","067","FRANKLIN","2002","(D)"
"501","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","TOTAL","143","PITTSYLVANIA","2002","(D)"
"502","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","TOTAL","117","MECKLENBURG","2002","(D)"
"503","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, ALFALFA, IRRIGATED - ACRES HARVESTED","TOTAL","043","CLARKE","2002","(D)"
"504","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, ALFALFA, IRRIGATED - ACRES HARVESTED","TOTAL","047","CULPEPER","2002","(D)"
"505","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, ALFALFA, IRRIGATED - ACRES HARVESTED","TOTAL","061","FAUQUIER","2002","(D)"
"506","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, ALFALFA, IRRIGATED - ACRES HARVESTED","TOTAL","165","ROCKINGHAM","2002","276"
"507","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, ALFALFA, IRRIGATED - ACRES HARVESTED","TOTAL","015","AUGUSTA","2002","(D)"
"508","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, ALFALFA, IRRIGATED - ACRES HARVESTED","TOTAL","007","AMELIA","2002","(D)"
"509","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, ALFALFA, IRRIGATED - ACRES HARVESTED","TOTAL","011","APPOMATTOX","2002","(D)"
"510","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, ALFALFA, IRRIGATED - ACRES HARVESTED","TOTAL","031","CAMPBELL","2002","(D)"
"511","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, ALFALFA, IRRIGATED - ACRES HARVESTED","TOTAL","075","GOOCHLAND","2002","(D)"
"512","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, ALFALFA, IRRIGATED - ACRES HARVESTED","TOTAL","177","SPOTSYLVANIA","2002","(D)"
"513","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, ALFALFA, IRRIGATED - ACRES HARVESTED","TOTAL","101","KING WILLIAM","2002","(D)"
"514","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, ALFALFA, IRRIGATED - ACRES HARVESTED","TOTAL","193","WESTMORELAND","2002","(D)"
"515","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAYLAGE, ALFALFA, IRRIGATED - ACRES HARVESTED","TOTAL","077","GRAYSON","2002","(D)"
