"Year","County","usage_wy","usage_w","usage_c","usage_wn","usage_sp","usage_sm","usage_fa","Tmean_wy","Tmean_w","Tmean_c","Tmean_wn","Tmean_sp","Tmean_sm","Tmean_fa","TotalP_wy","TotalP_w","TotalP_c","TotalP_wn","TotalP_sp","TotalP_sm","TotalP_fa","gini_wy","gini_w","gini_c","gini_wn","gini_sp","gini_sm","gini_fa","BEA_PI_DT","DevDensity","GDP_PC_Change","withdrawal_wy","withdrawal_w","withdrawal_c","withdrawal_wn","withdrawal_sp","withdrawal_sm","withdrawal_fa","pop","DevArea"
1990,"Clarke",16411.8518518519,8327.1794022684,8133.33333333333,4042.05761316872,4137.75974832354,4326.43430747578,3953.30739299611,11.9432243264904,18.7112462292022,5.13801549024725,1.1123117359,11.4969566709565,22.3700699192391,13.571862488978,909.566501784,557.990381215,351.576120569,129.400481165,249.57881771,301.55819688,281.804692744,0.859312066029174,0.83889101528881,0.878611455753577,0.874832805503141,0.826077685303203,0.837880231735609,0.897145209592387,-1954.52941176469,4112,0,199.404,100.584,98.82,49.111,49.98,52.259,47.752,12079,2.9375
1990,"Craig",6093.02325581395,2865.48107615139,3227.54217966256,1602.14318285454,1542.63565891473,1436.84450524396,1436.84450524396,11.632742198463,17.9953924591038,5.23513232100549,1.3944305846,11.5065013606739,21.261170248913,13.1303297733846,1059.134064757,537.878093343,521.255971414,222.062862581,315.939725942,271.123788118,292.639093454,0.828802674523219,0.818697736345217,0.838078862439686,0.775424787396064,0.796255495222171,0.832611215619867,0.893424529960206,-93.7053221288424,4128,0,26.724,12.568,14.156,7.027,6.766,6.302,6.302,4386,1.0625
1990,"Culpeper",15393.0096810934,7984.73092255125,7408.27875854214,3630.65916856492,3887.03018223235,4042.71070615034,4088.98063781321,13.1965770572658,19.7874403334426,6.5695002466044,2.60953976801111,12.9511226952826,23.2536032034783,14.7424167995055,1035.798062559,579.918654728,455.879407831,179.130470633,332.235281293,280.920261718,272.460586657,0.850997422952873,0.824283983467249,0.876712105361156,0.868306751273872,0.829389979360282,0.808449668025928,0.894398059299751,593.017927170878,1391.75232198142,0,432.482,224.339,208.143,102.007,109.21,113.584,114.884,28096,20.1875
1990,"Cumberland",249.585934513951,150.847241686839,98.7386928271117,51.3441202700981,75.9332399031724,78.0991209071219,63.1927634093515,13.9403756916548,20.4509539599454,7.3940250152967,3.66616584582222,13.7783007501848,23.8734575008696,15.1138564657033,1012.295801486,523.58845363,488.707347856,228.907817495,358.01096478,221.388578875,221.280371098,0.853199484408988,0.866468446654435,0.837467426898449,0.825156503508828,0.829598208325555,0.875124218186489,0.918023792768041,471.087955182081,1846.82352941176,0,1.959,1.184,0.775,0.403,0.596,0.613,0.496,7849,4.25
1990,"Dickenson",38632.835653973,19848.5642661805,19151.6524073142,9798.07638539395,9608.76253418414,10236.3833181404,10261.2807657247,11.9779114481918,18.380541381153,5.54010222988462,1.81354560254444,11.9877807325435,21.3969354576087,13.3826133664176,1167.529299639,626.7490727,540.780226939,232.724659266,310.759904986,291.577091268,228.0595913,0.799426503059457,0.751193165742577,0.837589046680213,0.77721681358014,0.73081985928596,0.786035167734912,0.791308010136822,-760.51484593837,8259.76470588235,0,690.871,348.382,342.489,175.219,168.653,179.669,180.106,17552,2.125
1990,"Dinwiddie, Colonial Heights + Petersburg",151.654071764519,85.1607944984033,66.7441737568039,32.7115150874597,36.9688216353735,46.6946693344287,34.517484000053,14.5354038851479,20.9451284088634,8.09046109481868,4.37863677954444,14.2392168774348,24.4285419505435,15.7318898537253,1021.850001583,538.165531886,483.684469697,230.71079873,342.61223182,254.594867833,156.332096494,0.853705339052281,0.851681650827455,0.854390066540298,0.830956021555908,0.81080650190052,0.859546522579768,0.905851196356438,809.265546218495,1295.60515021459,0,11.479,6.427,5.052,2.476,2.79,3.524,2.605,75469,58.25
1990,"Essex",14409.231474058,7740.36697247706,6678.61642423548,3265.14717672661,3441.39908256881,4141.74311926606,3570.4128440367,14.5155845647918,20.8998107518415,8.09628021187912,4.24352302786667,14.250779037337,24.3542876183696,15.9097987315385,1105.271623447,639.943775914,465.327847533,208.596869424,386.706647831,281.012718814,202.051125738,0.846945073084122,0.836056808914432,0.856229826819916,0.851560391951065,0.837268843733591,0.818411886283721,0.89351612893542,156.699719887965,1423.67346938776,0,125.807,67.496,58.311,28.508,30.009,36.116,31.134,8720,6.125
1990,"Fairfax, Fairfax City + Falls Church",21179.6428432954,11022.3519611426,10157.2908821529,4968.20978697256,5401.38125344403,5619.89446734915,5204.42339483334,13.1305812274274,19.8327553307268,6.39158199169231,2.37370722517778,12.7737445722609,23.4029844426087,14.8387495430549,1084.795631554,643.907309182,440.888322372,171.93002819,334.121939183,350.832426875,243.677745384,0.847482010768631,0.82910875795773,0.864669888880905,0.857460867242872,0.803472743627971,0.84021987610185,0.891229280032419,-370.942296918749,2016.2534794196,0,18026.227,9381.245,8644.982,4228.498,4597.175,4783.154,4429.542,851111,422.125
1990,"Fauquier",12974.58493498,6510.10059703934,6464.48433794062,3280.79250838309,3032.14198086203,3480.59622147706,3015.90741800932,12.6570917921589,19.2766521866612,6.0011601866978,1.99672575918889,12.34214937,22.7922069778261,14.3747095295495,1059.962527267,638.919506863,421.043020404,162.928093435,325.450234933,340.184519452,265.428843531,0.847812224747437,0.818760427612068,0.876023148449946,0.868231194228715,0.817817689137836,0.814309867017626,0.889373048944376,-811.281792717072,1088.35605006954,0,634.561,318.396,316.165,160.457,148.296,170.229,147.502,48908,44.9375
1990,"Floyd",2982.27658512232,1567.01719245535,1419.95340322849,694.208686969546,779.836421298614,844.016024036054,690.619262226673,11.4358439686274,17.5403834838798,5.29776302746703,1.68101883684444,11.226660915413,20.7218715484783,12.8109312355824,1103.539632632,537.56831868,565.971313952,252.878415267,338.660498541,280.234325004,323.1276131,0.841086115759885,0.833326626962869,0.846083710401866,0.800865718306835,0.783337037552446,0.859868239561643,0.909122842311192,-243.603361344529,7373.53846153846,0,35.841,18.776,17.065,8.343,9.344,10.113,8.275,11982,1.625
1990,"Fluvanna",11716.561778061,5938.34143232693,5778.22034573409,2488.56846968852,2643.67083565681,3072.25364454712,2785.46960885844,13.6533764395589,20.147354298459,7.12371738363187,3.3097720058,13.4601744029891,23.528678263913,14.934929618967,1054.773535575,521.844976136,532.928559439,245.021224144,360.734847537,226.510719872,248.741722569,0.860010645815671,0.85551194877859,0.863154198045483,0.861584488812731,0.813236325447874,0.877420399550804,0.912030571078297,150.359103641465,1569.125,0,147.078,74.544,72.534,31.239,33.186,38.566,34.966,12553,8
1990,"Franklin",22292.7111356951,11697.6340733664,10595.0770623287,5155.98521610138,5454.10202901466,6128.45397631559,5331.50629824253,15.363765350863,21.5153302097541,9.17840068505494,5.51481804234444,14.9352231029022,24.9824834681522,16.5989119563736,1104.702765097,561.863498091,542.839267006,251.929066343,331.649691592,293.226995079,142.289346225,0.834334150889376,0.824172716061034,0.843635683048966,0.816011608314855,0.798033546996296,0.817999890683732,0.908406808015448,-506.515406162455,1729.26086956522,0,886.648,465.25,421.398,205.069,216.926,243.747,212.05,39773,23
1990,"Frederick + Winchester",1461.86254717809,957.810351385354,504.052195792738,252.640510254835,311.989818309488,586.719915737734,340.252786798912,11.4952451542137,18.2485617865956,4.70482238648901,0.750925909577778,11.1086990399783,21.8318353578261,13.174544809989,888.425235531,533.210298808,355.214936723,128.088579641,235.969544234,277.783669899,284.853685278,0.84939979538462,0.825218556191889,0.871968599718363,0.860974384550917,0.819498047044296,0.826891383143443,0.894802498658187,256.38263305323,2191.83967935872,0,99.93,65.474,34.456,17.27,21.327,40.107,23.259,68358,31.1875
1990,"Giles",22509.2262084821,11677.5929549902,10956.6821949301,5541.17006473471,5831.45792563601,6001.71232876712,5545.07093933464,11.2588379440959,17.6080175728907,4.87477271294506,1.14610158366667,11.1001559986196,20.829931913587,12.6153820314066,997.792371281,510.265838784,487.526532497,216.323791514,296.600676997,248.044163012,260.712949225,0.83309743567259,0.825300383894251,0.840017395887567,0.778069633473057,0.810493449034519,0.846329216473021,0.886826868925158,343.73501400561,1301.65174129353,0,372.055,190.952,181.103,91.59,95.356,98.14,90.673,16352,12.5625
1990,"Gloucester",4498.41185812599,1981.47167813658,2516.94017998941,1227.43515087348,1343.33642138698,895.447326627845,645.877448385389,15.1211283914301,21.3556906599344,8.85231028628571,5.04559193777778,14.582238520587,24.8621220231522,16.6360016056044,1051.648235298,549.929883615,501.718351683,230.862859143,339.90258212,243.525433972,185.272130995,0.839379414074024,0.828646042797921,0.847864291650173,0.831668652005284,0.82117893270034,0.814522685161886,0.908911690916882,-267.572549019597,2966.77300613497,0,135.96,59.888,76.072,37.098,40.601,27.064,19.521,30224,10.1875
1990,"Goochland",30817.7784038881,17300.6268930056,13517.1515108826,6590.54729872508,7728.25244770022,9366.76762696344,7830.38670141579,13.8101708774986,20.2631995515191,7.32168600197253,3.51823485154444,13.5891285625217,23.7198476718478,15.1809161960989,1026.545413006,549.630642959,476.914770047,225.165720909,386.170330369,216.14173266,192.879679592,0.856160577607787,0.85760264933704,0.853304072829256,0.849911889460681,0.822025119135419,0.865358138633787,0.903296439197514,-2032.75854341734,1170.88659793814,0,437.52,245.617,191.903,93.566,109.718,132.98,111.168,14197,12.125
1990,"Grayson",4973.16669729829,2553.08460454573,2420.08209275256,1210.8068369785,1220.54769343871,1275.99093303927,1166.26845555351,10.6463382590274,16.7064478489672,4.55293136364835,1.10462523938889,10.3691473745109,19.8886051643478,11.8547878393736,1104.419793718,517.727310021,586.692483697,258.12959379,314.152137741,258.885718046,346.978901884,0.837841695391504,0.81112651549591,0.858127699505082,0.804785531433419,0.796221459387484,0.835485860632857,0.89180361854152,-94.4728291316448,2158.4132231405,0,81.177,41.674,39.503,19.764,19.923,20.828,19.037,16323,7.5625
1990,"Greene",13222.5961538462,6853.36538461538,6369.23076923077,3073.94230769231,3480.76923076923,3438.36538461538,3085.76923076923,13.2207922269205,19.579964019153,6.82667993033516,2.92298252504444,12.8749622967609,22.9606495259783,14.8053462325495,1082.982409468,620.709456894,462.272952574,195.011821654,409.295740993,236.72919873,333.17547123,0.849399221038908,0.83759806547031,0.859650790846954,0.851998701716501,0.819506633448516,0.838081313991087,0.903775912857351,206.151820728299,1422.22222222222,0,137.515,71.275,66.24,31.969,36.2,35.759,32.092,10400,7.3125
1990,"Greensville + Emporia",35753.0011166946,19459.4288144001,16588.28866555,8238.41429369068,8858.90440082206,10270.7816596981,9513.00403940189,14.7310533816877,20.9980408245683,8.42963194186813,4.68844784725556,14.3364716045,24.5060689444565,15.8589642900769,1052.936138256,528.432334302,524.503803954,258.466459953,324.320188797,279.576333187,152.116657327,0.858443612969377,0.857015775477602,0.859243220864318,0.828392256521669,0.822946485444424,0.855815624526537,0.916048074440655,1381.88291316527,827.018315018315,0,512.269,274.592,237.677,118.04,125.008,144.931,134.238,14111,17.0625
1990,"Halifax",22187.5849067066,11640.43915828,10547.1457484266,5080.9836701877,5462.16973023926,6093.70927943664,5474.78444093266,14.4207820233397,20.7912417842404,8.01531973628022,4.46212365844444,14.1162933927717,24.1703011130435,15.5426630031099,1086.949991377,534.625068212,552.324923165,290.446994232,357.777414599,242.476195362,261.327203914,0.838287651741348,0.842645725536615,0.833373915481626,0.807446720048284,0.784690349952753,0.846204257528922,0.928059600718622,325.377591036423,1547.19571045576,0,800.284,419.859,380.425,183.266,197.015,219.794,197.47,36069,23.3125
1990,"Hampton",3301.42649633133,2345.86018101233,955.566315319006,617.378673321167,1173.00458117621,1325.26351074528,757.421133003091,15.6273741696055,21.8253169866503,9.3953767216978,5.57471862578889,14.990245591663,25.40772503,17.187335337989,1050.820078265,520.004878985,530.81519928,247.190321294,321.361264283,241.456188784,177.450732398,0.839205223969339,0.825644272242669,0.849558541139975,0.830837772855463,0.815274822813772,0.812437002843445,0.909256311549338,-77.8834733893464,1621.07169811321,0,443.2,314.92,128.28,82.88,157.47,177.91,101.68,134245,82.8125
1990,"Hanover",18986.5063941825,10383.8860330993,8602.62036108325,4132.14643931795,4615.91023069208,5647.20724674022,4809.34992477432,14.2248158690356,20.6571807820328,7.75710829168132,3.93955275987778,13.9959639637283,24.1325167876087,15.5708922449011,1022.289988305,565.340574133,456.949414172,208.207557979,373.529022785,222.459884647,192.658270828,0.855818413765246,0.852450775892507,0.857693531355575,0.848966323100077,0.822024990963677,0.861281787787121,0.898226148067651,-465.449299719874,967.704265402844,0,1211.491,662.575,548.916,263.664,294.532,360.337,306.875,63808,65.9375
1990,"Henrico",4377.94890096817,2461.29138527425,1916.65751569392,953.339189955892,1031.10415637182,1327.11067186442,1254.24605135526,14.5292694099616,21.011495949847,8.01142624073626,4.21339416826667,14.2515249526413,24.5539894792391,15.8093553053956,1027.354197423,566.829220426,460.524976997,210.376160253,362.397876097,244.976119865,185.235712354,0.852036326284538,0.848140712944128,0.854215517024723,0.842538658212265,0.81942932765046,0.850052559100217,0.90494339590438,968.633053221302,1083.9727216367,0,956.827,537.93,418.897,208.358,225.354,290.048,274.123,218556,201.625
1990,"Henry + Martinsville",36912.0466636062,19009.1473419383,18140.5714131403,8597.86395182415,9360.69787792606,9711.60577554146,8087.19372128637,14.1709706713753,20.4989953716667,7.8081766045989,4.27544565325556,13.9244251065326,23.812104006413,15.4118051224505,1196.572211679,575.277428668,621.294783011,315.724591655,414.832678441,239.946434967,396.888683093,0.841424903776983,0.836518754468206,0.843570895478764,0.804763295028096,0.787646789016121,0.864373970367742,0.924371461747328,1068.28627450981,857.271794871795,0,2733.78,1390.253,1343.527,636.775,684.604,710.268,591.465,73136,85.3125
1990,"Highland",11591.2713472486,5862.23908918406,5729.03225806452,2973.81404174573,3136.62239089184,2822.77039848197,2930.17077798861,9.09078545459178,15.5265444748361,2.61966512104945,-1.28287718476667,8.75874538343478,18.842662234913,10.8726651664176,1003.520560147,565.630068115,437.890492032,203.029968975,278.872671199,283.258140267,261.651162631,0.806994320209732,0.78581233975992,0.827143346727562,0.782777238552307,0.75703571035686,0.812883894582691,0.864465525971314,391.113165266116,5270,0,30.543,15.447,15.096,7.836,8.265,7.438,7.721,2635,0.5
1990,"Isle of Wight",119287.949797442,104810.866629597,14477.0831678449,1378.38589244579,23286.1625228374,57450.2343315593,56491.6593851775,15.4740183413342,21.6360694980546,9.27810976067582,5.55290872282222,14.9512357680109,25.1720865195652,16.833057602967,1082.773885066,548.093145151,534.680739915,248.10199665,323.495306129,278.879873083,156.443464823,0.826669803166242,0.8093687407411,0.84227558796841,0.816660821889081,0.79617751648532,0.792052538246961,0.902416419556133,-938.256582633044,1103.69315068493,0,3003.432,2638.928,364.504,34.705,586.299,1446.482,1422.347,25178,22.8125
1990,"James City + Williamsburg",297816.958363644,144837.327228379,152979.631135265,51659.613162737,64026.3169155719,77114.8102186658,80411.9774059652,15.2253921107863,21.5544340655355,8.86157520024176,5.05469775486667,14.8528461912826,25.0569594590217,16.5877809914396,1018.575370676,533.336362375,485.239008301,228.010097115,333.342925645,234.178853341,202.27564813,0.846041891813096,0.839060693062588,0.851504328463828,0.83215058190146,0.823026464166992,0.827775095510942,0.915775480686088,-765.878431372532,1776.26603325416,0,13919.369,6769.407,7149.962,2414.467,2992.462,3604.192,3758.295,46738,26.3125
1990,"King and Queen",841.053299492386,487.9173290938,354.219543147208,179.88578680203,175.357710651828,315.262321144674,221.780604133545,14.7447164398877,21.1367810157322,8.31753063010989,4.50335212183333,14.5133899757174,24.5897772865217,16.0696511955934,1072.257320442,606.903967703,465.353352739,211.290679099,357.039081878,269.070746401,219.444158686,0.845782906212153,0.835819662855399,0.854134725301983,0.842473427697235,0.828888718890134,0.822895437727982,0.900062159332296,302.04145658264,1417.46478873239,0,5.302,3.069,2.233,1.134,1.103,1.983,1.395,6290,4.4375
1990,"King George",25426.2295081967,13030.1404102036,12396.0890979931,6241.27030802029,6177.46085422333,6814.379181063,6052.56193486731,13.7893297590658,20.2130854460929,7.33027871112088,3.38235117694444,13.3607084518478,23.7560430736957,15.2483666898242,1062.93430514,596.737840745,466.196464395,203.857416173,360.478148633,280.139726222,175.573248578,0.848024015299772,0.833819139765173,0.860731608637467,0.856496645288007,0.834023900554184,0.817343303387847,0.891294476796755,364.215686274518,1031.50710900474,0,345.873,177.249,168.624,84.9,84.032,92.696,82.333,13603,13.1875
1990,"King William",14702.8550645572,7194.94453537007,7507.91052918713,3838.60701945808,3521.82214948172,3779.59629023459,3378.52336788507,14.6679586766,21.0725977394426,8.22812928923626,4.41063675051111,14.4787001645652,24.5157180636957,15.9695456226374,1059.666463367,601.260013726,458.406449641,207.632018102,354.131807702,264.180906039,223.549667633,0.852734335941596,0.845025726787184,0.858617329532226,0.847405802386456,0.829910505027233,0.841877068926115,0.901009862518403,-90.7333333333258,2022.62068965517,0,161.702,79.13,82.572,42.217,38.733,41.568,37.157,10998,5.4375
1990,"Lancaster",20605.3089244851,12979.6796338673,7625.62929061785,3385.35469107551,4757.0709382151,7318.53546910755,5502.97482837529,14.6506082123808,20.8853048482022,8.38165500163736,4.57396049048889,14.1005029758913,24.4294248486957,16.1815227223846,1145.1218096,676.305860124,468.815949476,206.066682815,389.187938279,288.467941355,217.524990399,0.839613077918935,0.831482917817654,0.844559600335321,0.834267281244508,0.837954119049112,0.798866570748024,0.916279604594609,601.21624649861,1520,0,225.113,141.803,83.31,36.985,51.971,79.955,60.12,10925,7.1875
1990,"Lee",17715.3105227099,9637.44987314837,8223.51186877846,4384.95949703784,4085.27702758,5243.96431786562,4906.1297978558,12.7736293297205,19.1136613103825,6.39876200850549,2.89664846142222,12.6292648546413,22.2373222225,13.9393189467143,1220.34876577,601.571559633,618.777206137,300.780405629,330.595786003,303.672258542,185.880909834,0.81190039613753,0.792853108857845,0.827990835402538,0.779724691748113,0.785844371484021,0.81300177839177,0.811374776755851,-352.961344537811,2522.63225806452,0,439.57,235.52,204.05,108.804,99.836,128.152,119.896,24438,9.6875
1990,"Loudoun",12032.038345106,6237.08834051922,5794.95000458673,2879.82753875791,2910.47839647739,3274.26382900651,2978.6487478213,12.2926227467151,19.0671602964044,5.48086246323626,1.42716885526667,11.9729262814022,22.6490285673913,13.9823325495495,1007.520438383,607.075723216,400.444715167,149.459356265,320.366891005,311.171670219,283.262573643,0.85521004241925,0.83236931868018,0.877293418689705,0.876385632152969,0.80648345996501,0.848057121926437,0.884633539126275,-590.986554621831,1540.09713024283,0,1049.29,543.924,505.366,251.144,253.817,285.542,259.762,87208,56.625
1990,"Louisa",5388.61796547352,2788.84229006145,2599.77567541207,1311.22598263923,1340.14434799571,1451.03872037452,1253.53555057056,13.5447898512219,20.058907131847,6.99488071740659,3.1406238948,13.3057736627717,23.5020916873913,14.9808733329231,1074.303553631,564.785175133,509.518378498,225.546348358,388.298615887,228.055739307,232.164595076,0.85721123419853,0.851857033017566,0.860988395399675,0.858552605819647,0.82884517029335,0.851360754722982,0.904203499836135,-589.301400560214,1518.96296296296,0,110.499,57.188,53.311,26.888,27.481,29.755,25.705,20506,13.5
1990,"Lunenburg",15708.2863340564,7274.61955571104,8491.10629067245,4482.51626898048,3385.77925485394,4023.00157425223,3451.37309777856,14.3601692795644,20.7105644848743,7.97488179290659,4.32670130712222,14.0723822152174,24.0994810841304,15.5740442757363,1046.933405011,535.771568736,511.161836275,246.408074434,354.290395452,246.182150275,191.778792019,0.850797264878128,0.854553583189411,0.846120988452123,0.823921432698203,0.807839080951328,0.857858464418176,0.909147763093665,633.123249299727,2407.15789473684,0,181.038,83.178,97.86,51.661,38.713,45.999,39.463,11434,4.75
1990,"Madison",4027.3847178292,2079.24088563343,1948.14383219577,965.873147994007,1088.31363409356,995.089062760113,1023.13967038455,12.8896353221507,19.3240014749126,6.41991550920879,2.51510979883333,12.4740957797717,22.7858241054348,14.4523969082857,1054.021347895,609.626446534,444.394901361,182.061722628,376.234145882,259.459953379,313.537476253,0.846559986953209,0.829246122850726,0.863079914559686,0.8581419271903,0.820585536404938,0.828164335750637,0.895024336081117,-829.787675070018,1423.88148148148,0,48.385,24.98,23.405,11.604,13.075,11.955,12.292,12014,8.4375
1990,"Mathews",164.635603345281,95.6657088122605,69.1756272401434,29.0322580645161,30.0526819923372,55.7950191570881,35.3208812260536,14.9899362829479,21.0694586895847,8.87700990704396,5.06210574065556,14.1871583375761,24.6250056043478,16.6788160588681,1075.459867543,550.138154874,525.321712669,235.98781788,338.991834774,255.922621144,135.992106699,0.84698095901366,0.840860066252555,0.850866254530176,0.84108420521227,0.822403763713308,0.835636863646727,0.92233772578876,-136.417366946765,2024.72727272727,0,1.378,0.799,0.579,0.243,0.251,0.466,0.295,8352,4.125
1990,"Mecklenburg",18578.963539533,9827.90077900779,8759.11511675543,4375.59743274614,4519.47519475195,5157.81741150745,4682.07598742654,14.8341475243589,21.1878182573716,8.44556651259341,4.78201782058889,14.515665628413,24.5763040934783,16.0260783496484,1111.82382254,581.359988039,530.463834501,251.617306237,372.12578326,280.421046413,199.880643987,0.85006044254372,0.847988884870933,0.85110639883269,0.81921207157831,0.798721933408052,0.848457377902348,0.911561187824152,544.756302521013,1210.04651162791,0,544.215,287.643,256.572,128.17,132.276,150.959,137.035,29268,24.1875
1990,"Middlesex",5246.73090158293,2804.77173663684,2441.95916494609,1203.02821748107,1259.57788483597,1494.72356044964,1227.57513191099,14.9083827671507,21.1701028621038,8.61225761673077,4.80840585017778,14.3934984866957,24.6881507908696,16.4008282121538,1095.585343537,613.271813107,482.31353043,216.088153882,366.918438084,268.404559415,196.337208256,0.837772014567463,0.827713803408375,0.845726652775597,0.834468283394504,0.827070512261448,0.802769721580318,0.908097268563626,-211.32324929971,1268.07272727273,0,45.741,24.452,21.289,10.488,10.981,13.031,10.702,8718,6.875
1990,"Montgomery + Radford",39900.3890878053,20240.591502145,19659.7975856603,9632.45058806576,9860.27202891,10051.1245856935,10575.8832071477,11.723058968811,18.0066871952896,5.40490531251648,1.6854045332,11.4915898552826,21.245748685,13.1606275809231,915.307361858,461.595764753,453.711597105,203.025346918,283.333227623,220.520373332,253.45060281,0.839360744718591,0.835079909771405,0.842647750333439,0.778798986512837,0.786714082771048,0.869078645291962,0.898038104564143,237.682352941184,1555.36206896552,0,3599.454,1825.924,1773.53,868.953,889.505,906.722,954.061,90211,58
1990,"Nelson",25254.4632415998,7821.54829656194,17432.9149450378,14352.6935370702,3107.66352225774,4605.67552818274,3631.24658922585,13.3939390656521,19.7619296422295,6.99095952986264,3.2511178518,13.1257361209674,23.0488551547826,14.9314503396593,1104.960198346,576.082112098,528.878086248,235.887409807,399.216783081,228.15144736,370.01547206,0.851356990438596,0.845572329955029,0.855232724483766,0.842128724108618,0.81753767149066,0.844320661800318,0.892645182331346,-1430.58935574229,1415.39310344828,0,323.939,100.327,223.612,184.102,39.862,59.077,46.578,12827,9.0625
1990,"New Kent",1202894.58743376,699444.549583649,503450.037850114,159682.816048448,239311.0333081,371254.258137774,499966.975775927,14.838969890811,21.3029031695902,8.33952049511539,4.5418433539,14.555755248087,24.8301146815217,16.1027101049341,1045.345769232,578.169108855,467.176660377,215.010555387,348.598038127,256.669809439,207.128041167,0.84751391411734,0.840958409858696,0.852321425499266,0.835407415556866,0.823568975546808,0.830999047567333,0.908101894125637,-354.960224089623,1409.06666666667,0,12712.19,7391.73,5320.46,1687.528,2529.039,3923.415,5283.651,10568,7.5
1990,"Newport News",84596.6145168404,46165.0263457208,38431.5881711195,19230.3741788724,19899.2943524988,24904.3777999582,21051.8500034818,15.6273741696055,21.8253169866503,9.3953767216978,5.57471862578889,14.990245591663,25.40772503,17.187335337989,1050.820078265,520.004878985,530.81519928,247.190321294,321.361264283,241.456188784,177.450732398,0.839205223969339,0.825644272242669,0.849558541139975,0.830837772855463,0.815274822813772,0.812437002843445,0.909256311549338,269.066106442587,2104.72061068702,0,14578.027,7955.342,6622.685,3313.855,3429.126,4291.622,3627.739,172324,81.875
1990,"Norfolk",22047.5549676124,11000.2983647318,11115.7931149834,6544.23258218532,3868.34464951707,6533.17777565267,4736.22262599216,15.891238906263,21.7468090352568,10.003495315022,6.33948303911111,14.9586249656304,25.1645807254348,17.6917709226154,1226.051557847,642.117969303,583.933588544,272.657208057,315.902538504,375.952362059,202.055526403,0.830904528913484,0.812972880186472,0.847763075281211,0.827301472134236,0.802920433844315,0.806292024627012,0.904189418961595,-753.114845938365,2108.26612903226,0,5799.918,2875.753,2924.165,1721.552,1011.282,1707.936,1238.167,261425,124
1990,"Northampton",11571.1666284667,6082.35923294369,5488.80739552296,2816.10512644205,2621.66704866682,3093.4372373749,3050.50042020017,14.8159606334438,20.7771629050929,8.82200450315934,4.94917774574444,13.7614212450761,24.3440136078261,16.6769270937692,1143.233543941,641.217686832,502.015857109,229.058544655,335.502334162,342.955226878,159.147425942,0.83308924107505,0.821427297070261,0.843491643738067,0.835558080579457,0.813740086499991,0.820436342457085,0.892261145597562,-57.2941176470524,1517.5652173913,0,151.455,79.612,71.843,36.86,34.315,40.49,39.928,13089,8.625
1990,"Northumberland",6033.27014218009,3185.68720379147,2847.58293838863,1265.87677725118,1341.70616113744,1774.12322274882,1484.64454976303,14.422320783274,20.6926346926393,8.11755459968132,4.24663267713333,13.7866994135109,24.2596502970652,16.0753363223297,1152.391678045,680.784096674,471.607581371,207.613030568,400.988325152,296.200792117,203.533339437,0.835385311713348,0.824181359007507,0.84377469338733,0.83834412701178,0.834056045205484,0.790109495017028,0.904108313185651,-219.109803921559,893.121693121693,0,63.651,33.609,30.042,13.355,14.155,18.717,15.663,10550,11.8125
1990,"Nottoway",36336.4330787114,18887.6785121222,17448.7545665892,8668.54865493192,8600.39853869146,10292.3281301893,8334.97177017602,14.1886593070548,20.5738801196995,7.76835486357143,4.1729564044,13.9379597902609,23.9991807246739,15.4348632887582,1002.480919503,521.683200057,480.797719446,233.971909989,341.113641521,231.884444765,167.358311585,0.861027769212085,0.870885056755168,0.848887150285919,0.83527073900338,0.827524768122531,0.878726350464882,0.906194760236352,-301.198879551813,573.52380952381,0,547.045,284.354,262.691,130.505,129.479,154.951,125.483,15055,26.25
1990,"Orange",26184.543977721,13647.9461592017,12536.5978185194,6087.81619865398,6483.54606637271,7073.38129496403,6395.21930842423,13.3109806940849,19.875655689623,6.71023605571429,2.77088036638889,13.0405791102391,23.3399012909783,14.8727483230549,1048.211342344,572.631916072,475.579426272,199.944713621,369.504489225,240.73856256,283.675024501,0.863075003024327,0.852589779323388,0.872090850655637,0.867597060484026,0.82768739859412,0.861504256645833,0.905257215661657,-81.277310924361,1559.81900452489,0,564.146,294.045,270.101,131.162,139.688,152.396,137.785,21545,13.8125
1990,"Page",21901.4246323529,11980.0551470588,9921.36948529412,5027.98713235294,5565.99264705882,6281.06617647059,5531.20404411765,12.1503745021425,18.4775463483716,5.78843797543956,1.97584753562222,11.5517908660652,21.9089681458696,13.6930151231978,868.31075719,511.086986528,357.223770662,145.003422258,264.208656717,260.120461724,283.890752434,0.824791473797318,0.801594303353862,0.847024423329934,0.827100237284418,0.784747019634391,0.812065766921229,0.888517898962646,-697.671708683467,1061.46341463415,0,476.575,260.686,215.889,109.409,121.116,136.676,120.359,21760,20.5
1990,"Patrick",6717.26668195368,3567.18642513185,3150.08025682183,1613.1621187801,1631.04792478789,1827.90644347627,1722.65535427654,13.2543203509288,19.4577408221694,7.01681515182418,3.43523832687778,12.9899419779891,22.6982054917391,14.6132259664945,1244.304884362,590.450850554,653.854033808,333.989703266,400.265879567,279.98201226,379.147773386,0.842255096837506,0.835342405567599,0.844133947911168,0.804188875334669,0.791687186984166,0.860354024765858,0.908914504208464,504.907002801127,2709.74757281553,0,117.176,62.226,54.95,28.14,28.452,31.886,30.05,17444,6.4375
